date;id;latitude;link;longitude;name;neighbourhood;perm;price;rooms;sqm;suburb;type;where;who
2023-08-02;ID4fv2T;51.7363403;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-loggia-bezposrednio-ID4fv2T;19.567521;3-pokojowe mieszkanie 59m2 + loggia Bezpośrednio;Osiedle Słowiańskie;-1;-1;3;59.69;Łódź-Widzew;D;ul. Kazimierza Odnowiciela, Olechów, Widzew, Łódź, łódzkie;Madey Development
2023-08-02;ID4gSmn;51.7363403;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-75m2-2-balkony-ID4gSmn;19.567521;4-pokojowe mieszkanie 75m2 + 2 balkony;Osiedle Słowiańskie;-1;-1;4;75.26;Łódź-Widzew;D;ul. Kazimierza Odnowiciela, Olechów, Widzew, Łódź, łódzkie;Madey Development
2023-08-02;ID4fv3c;51.7363403;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-loggia-ID4fv3c;19.567521;2-pokojowe mieszkanie 42m2 + loggia;Osiedle Słowiańskie;-1;-1;2;42.32;Łódź-Widzew;D;ul. Kazimierza Odnowiciela, Olechów, Widzew, Łódź, łódzkie;Madey Development
2023-08-02;ID4juC0;51.752937;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-bezposrednio-ID4juC0;19.4619694;2-pokojowe mieszkanie 40m2 + balkon Bezpośrednio;ŚDM Manhattan;-1;-1;2;40.42;Łódź-Śródmieście;D;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Okam Capital
2023-08-02;ID4eiHE;51.752937;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-69m2-loggia-ID4eiHE;19.4619694;3-pokojowe mieszkanie 69m2 + loggia;ŚDM Manhattan;-1;-1;3;69.32;Łódź-Śródmieście;D;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Okam Capital
2023-08-02;ID4ejz1;51.752937;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-bez-prowizji-ID4ejz1;19.4619694;1-pokojowe mieszkanie 33m2 Bez Prowizji;ŚDM Manhattan;-1;-1;1;33.92;Łódź-Śródmieście;D;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Okam Capital
2023-08-02;ID4mn2n;51.7638615;http://www.otodom.pl/pl/oferta/nowe-klimatyczne-atlas-arena-przy-parku-ID4mn2n;19.4069675;‼️NOWE ‼️ Klimatyczne Atlas Arena przy Parku‼️;Zdrowie-Mania;11440;178000;1;15.56;Łódź-Polesie;N;Zdrowie, Polesie, Łódź, łódzkie;Home Expert
2023-08-02;ID4mpXT;51.8231326;http://www.otodom.pl/pl/oferta/mieszkanie-102-m-ogrodek-pomieszczenie-gosp-22m-ID4mpXT;19.4382226;Mieszkanie 102 M, ogródek, pomieszczenie gosp. 22M;Radogoszcz-Wschód;7463;765000;4;102.5;Łódź-Bałuty;P;ul. Łososiowa, Radogoszcz, Bałuty, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mpXt;51.8156065;http://www.otodom.pl/pl/oferta/mieszkanie-37-17-m-lodz-ID4mpXt;19.4010531;Mieszkanie, 37,17 m², Łódź;Pabianka;6053;225000;2;37.17;Łódź-Bałuty;N;Żabieniec, Bałuty, Łódź, łódzkie;Lider Nieruchomości
2023-08-02;ID4mpVj;51.7550294;http://www.otodom.pl/pl/oferta/mieszkanie-z-widokiem-na-park-miejsce-postojowe-ID4mpVj;19.4859445;Mieszkanie z widokiem na park, miejsce postojowe;Księży Młyn;9944;715000;4;71.9;Łódź-Widzew;P;ul. ks. bp. Wincentego Tymienieckiego 60/62, Stary Widzew, Widzew, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mpS3;51.7892141;http://www.otodom.pl/pl/oferta/lodz-baluty-doly-rodzinne-rozkladowe-mieszkanie-ID4mpS3;19.4734497;Łódź, Bałuty-Doły. Rodzinne rozkładowe mieszkanie;Helenów;6531;380000;2;58.18;Łódź-Bałuty;N;ul. mjr. Henryka Sucharskiego, Marysin Doły, Bałuty, Łódź, łódzkie;Park House Nieruchomości
2023-08-02;ID4m04W;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m53-ID4m04W;19.4340023;Nowe Sady 85 | mieszkanie M53;Nowe Sady;-1;-1;4;76.09;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m03Y;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m5-ID4m03Y;19.4340023;Nowe Sady 85 | mieszkanie M5;Nowe Sady;-1;-1;2;46.88;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4mpQQ;51.772547700000004;http://www.otodom.pl/pl/oferta/rozkladowe-m4-na-kozinach-ID4mpQQ;19.423168798507465;Rozkładowe M4 na Kozinach;Stare Polesie;6460;365000;3;56.5;Łódź-Polesie;N;Koziny, Polesie, Łódź, łódzkie;House Factory
2023-08-02;ID4mpQ4;51.7653532;http://www.otodom.pl/pl/oferta/kawalerka-w-scislym-centrum-lodzi-ID4mpQ4;19.4574251;Kawalerka w ścisłym centrum Łodzi;Centrum;8500;199325;1;23.45;Łódź-Śródmieście;N;Centrum, Śródmieście, Łódź, łódzkie;EUREX NIERUCHOMOŚCI
2023-08-02;ID4lp3B;51.7476595;http://www.otodom.pl/pl/oferta/piekne-m-2-zarzew-rozkladowe-ID4lp3B;19.4899677;Piękne M-2 Zarzew rozkładowe!!;Zarzew;8297;269000;1;32.42;Łódź-Widzew;N;al. marsz. Edwarda Śmigłego-Rydza, Zarzew, Widzew, Łódź, łódzkie;Apartiz
2023-08-02;ID4mpHX;51.7849102;http://www.otodom.pl/pl/oferta/m-3-na-kozinach-ID4mpHX;19.4293664;M-3 na Kozinach;Żubardź;7000;399000;2;57.0;Łódź-Bałuty;P;Kutrzeby, Żubardź, Bałuty, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4jXzi;51.7355045;http://www.otodom.pl/pl/oferta/kawalerka-inwestycyjna-gotowa-do-najmu-ID4jXzi;19.4526145;Kawalerka inwestycyjna gotowa do najmu;Nowe Rokicie;10964;224000;1;20.43;Łódź-Górna;N;al. Politechniki, Nowe Rokicie, Górna, Łódź, łódzkie;EUREX NIERUCHOMOŚCI
2023-08-02;ID4kCzY;51.74057635;http://www.otodom.pl/pl/oferta/kompaktowa-kawalerka-bez-prowizji-ID4kCzY;19.461207152332236;Kompaktowa kawalerka bez prowizji;Górna-Rynek;12705;155000;1;12.2;Łódź-Górna;N;Górniak, Górna, Łódź, łódzkie;EUREX NIERUCHOMOŚCI
2023-08-02;ID4kOEQ;51.7428652;http://www.otodom.pl/pl/oferta/sliczna-kawalerka-z-pelnym-wyposazeniem-ID4kOEQ;19.4795324;Śliczna kawalerka z pełnym wyposażeniem;Górniak;9743;235000;1;24.12;Łódź-Górna;N;ul. Poznańska, Górniak, Górna, Łódź, łódzkie;EUREX NIERUCHOMOŚCI
2023-08-02;ID4mpO1;51.7784587;http://www.otodom.pl/pl/oferta/2-pokoje-menu-park-przy-piotrkowskiej-ID4mpO1;19.4509926;2 pokoje Menu Park przy Piotrkowskiej;Katedralna;14704;397006;2;27.0;Łódź-Śródmieście;N;ul. Ogrodowa, Centrum, Śródmieście, Łódź, łódzkie;ESTATE-RS
2023-08-02;ID4lXMa;51.7389764;http://www.otodom.pl/pl/oferta/m-3-po-kapitalnym-remoncie-ul-chelmonskiego-ID4lXMa;19.4818848;M-3 po kapitalnym remoncie ul Chełmońskiego!!;Górniak;8683;375000;2;43.19;Łódź-Górna;N;ul. Józefa Chełmońskiego, Górniak, Górna, Łódź, łódzkie;Apartiz
2023-08-02;ID4mpMz;51.7755063;http://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-manu-park-ID4mpMz;19.4355168;Mieszkanie w inwestycji Manu Park;Koziny;13448;390000;1;29.0;Łódź-Polesie;P;ul. Ogrodowa, Stare Polesie, Polesie, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mpM3;51.6537344;http://www.otodom.pl/pl/oferta/rozkladowe-m3-tuz-przy-park-staromiejskim-ID4mpM3;18.4319084;Rozkładowe M3 tuż przy Park Staromiejskim;brak;8667;325000;2;37.5;brak;N;Stare Miasto, Bałuty, Łódź, łódzkie;House Factory
2023-08-02;ID4mpLa;51.772547700000004;http://www.otodom.pl/pl/oferta/apartament-4-pokoje-lodz-manufaktura-ID4mpLa;19.423168798507465;Apartament 4 pokoje - ŁÓDŹ MANUFAKTURA❕;Stare Polesie;7927;626228;4;79.0;Łódź-Polesie;N;Koziny, Polesie, Łódź, łódzkie;Biuro sprzedaży dewelopera
2023-08-02;ID4mbSZ;51.7629771;http://www.otodom.pl/pl/oferta/m-5-widzew-ul-wodna-o-pow-73m2-z-balkonem-3p-10-ID4mbSZ;19.4763015;M-5 Widzew ul. Wodna o pow.73m2 z balkonem 3p/10;Fabryczna Widzew;7658;559000;4;73.0;Łódź-Widzew;N;ul. Wodna, Fabryczna Widzew, Widzew, Łódź, łódzkie;
2023-08-02;ID4gMAR;51.7147196;http://www.otodom.pl/pl/oferta/mieszkanie-z-garazem-ogrodem-i-tarasem-ID4gMAR;19.5012277;Mieszkanie z garazem,ogrodem i tarasem;Kolumny;9045;720000;3;79.6;Górna;P;ul. Bałtycka, Stare Chojny, Górna, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4eiGC;51.752937;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-ID4eiGC;19.4619694;2-pokojowe mieszkanie 42m2 + balkon;ŚDM Manhattan;-1;-1;2;42.93;Łódź-Śródmieście;D;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Okam Capital
2023-08-02;ID4eiHa;51.752937;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-69m2-loggia-ID4eiHa;19.4619694;3-pokojowe mieszkanie 69m2 + loggia;ŚDM Manhattan;-1;-1;3;69.61;Łódź-Śródmieście;D;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Okam Capital
2023-08-02;ID4ejxQ;51.752937;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-54m2-ogrodek-ID4ejxQ;19.4619694;1-pokojowe mieszkanie 54m2 + ogródek;ŚDM Manhattan;-1;-1;1;54.6;Łódź-Śródmieście;D;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Okam Capital
2023-08-02;ID4iyC4;51.7136826;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-ogrodek-bez-prowizji-ID4iyC4;19.4446875;1-pokojowe mieszkanie 34m2 + ogródek Bez Prowizji;Ruda;9000;313110;1;34.79;Łódź-Górna;D;ul. Dzwonowa, Ruda Pabianicka, Górna, Łódź, łódzkie;Yuniversal Development
2023-08-02;ID4iyCF;51.7136826;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-balkon-bezposrednio-ID4iyCF;19.4446875;2-pokojowe mieszkanie 45m2 + balkon Bezpośrednio;Ruda;8400;379092;2;45.13;Łódź-Górna;D;ul. Dzwonowa, Ruda Pabianicka, Górna, Łódź, łódzkie;Yuniversal Development
2023-08-02;ID4kZO2;51.7653532;http://www.otodom.pl/pl/oferta/mieszkanie-dla-inwestora-ID4kZO2;19.4574251;Mieszkanie dla INWESTORA;Centrum;6808;399000;4;58.61;Łódź-Śródmieście;N;Centrum, Śródmieście, Łódź, łódzkie;Vakat Nieruchomości s.c.
2023-08-02;ID4mpCC;51.7652239;http://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-43m2-ul-6-sierpnia-lodz-ID4mpCC;19.4336598;Na sprzedaż mieszkanie 43m2 ul.6 Sierpnia Łódź;Osiedle imienia Mikołaja Kopernika;7205;315000;1;43.72;Łódź-Polesie;P;ul. 6 Sierpnia, Stare Polesie, Polesie, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mpB4;51.7297744;http://www.otodom.pl/pl/oferta/m3-rozklad-balkon-dabrowa-okazja-cicha-okolica-ID4mpB4;19.4936295;M3/Rozkład/Balkon/Dąbrowa/Okazja/Cicha Okolica;Osiedle 1000-lecia Państwa Polskiego;6683;299000;2;44.74;Górna;N;ul. Władysława Umińskiego, Dąbrowa, Górna, Łódź, łódzkie;House Factory
2023-08-02;ID4mpz2;51.7554659;http://www.otodom.pl/pl/oferta/okazja-77m2-w-centrum-lodzi-ID4mpz2;19.4534628;OKAZJA! 77m2 w Centrum Łodzi!;Politechniczna;4026;310000;3;77.0;Łódź-Polesie;N;ul. kpt. Pilota Franciszka Żwirki, Politechniczna, Polesie, Łódź, łódzkie;
2023-08-02;ID4mpxS;51.7653532;http://www.otodom.pl/pl/oferta/okazja-3-rozkladowe-pokoje-ID4mpxS;19.4574251;OKAZJA! 3 rozkładowe pokoje;Centrum;5690;330000;3;58.0;Łódź-Śródmieście;N;Centrum, Śródmieście, Łódź, łódzkie;
2023-08-02;ID4k3Ie;51.7688342;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-loggia-bezposrednio-ID4k3Ie;19.477362;2-pokojowe mieszkanie 47m2 + loggia Bezpośrednio;Fabryczna Widzew;-1;-1;2;47.72;Łódź-Śródmieście;D;ul. Tramwajowa, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4iKQP;51.7688342;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-91m2-2-balkony-ID4iKQP;19.477362;4-pokojowe mieszkanie 91m2 + 2 balkony;Fabryczna Widzew;-1;-1;4;91.48;Łódź-Śródmieście;D;ul. Tramwajowa, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4mpwU;51.8001727;http://www.otodom.pl/pl/oferta/atrakcyjne-m-3-wielkopolska-do-wprowadzenia-ID4mpwU;19.4861551;Atrakcyjne M-3 Wielkopolska - do wprowadzenia!;Julianów-Marysin-Rogi;8590;329000;2;38.3;Łódź-Bałuty;N;Marysin, Bałuty, Łódź, łódzkie;MERITUM NIERUCHOMOŚCI AGNIESZKA ŻAK
2023-08-02;ID4lZMX;51.7548224;http://www.otodom.pl/pl/oferta/loft-126m-tymienieckiego-u-scheiblera-ID4lZMX;19.4816325;LOFT 126M | tymienieckiego | u scheiblera;Księży Młyn;10952;1380000;4;126.0;Łódź-Widzew;P;ul. Księży Młyn, Księży Młyn, Widzew, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4m9i1;51.7656928;http://www.otodom.pl/pl/oferta/2-pokoje-swietna-lokalizacja-stare-polesie-ID4m9i1;19.4278451;2 pokoje, świetna lokalizacja, Stare Polesie;Osiedle imienia Mikołaja Kopernika;6452;240000;2;37.2;Łódź-Polesie;N;al. Włókniarzy, Stare Polesie, Polesie, Łódź, łódzkie;
2023-08-02;ID4mpue;51.7653532;http://www.otodom.pl/pl/oferta/3-pokoje-do-wprowadzenia-fuzja-idealne-dla-rodziny-ID4mpue;19.4574251;3 pokoje Do Wprowadzenia-Fuzja/idealne dla rodziny;Centrum;13011;955000;3;73.4;Łódź-Śródmieście;N;Centrum, Śródmieście, Łódź, łódzkie;POWER INVEST
2023-08-02;ID4hufc;51.7495109;http://www.otodom.pl/pl/oferta/dwupokojowe-sloneczne-mieszkanie-na-retkini-ID4hufc;19.412507;Dwupokojowe słoneczne mieszkanie na Retkini.;Osiedle Piaski;5948;345000;2;58.0;Łódź-Polesie;N;ul. Rajdowa, Retkinia, Polesie, Łódź, łódzkie;Metrohouse  Franchise S.A.
2023-08-02;ID4mpnX;51.7358946;http://www.otodom.pl/pl/oferta/kawalerka-lodz-dabrowa-ID4mpnX;19.5106059;Kawalerka Łódź- Dąbrowa;Chojny-Dąbrowa;7687;210000;1;27.32;Łódź-Górna;N;Dąbrowa, Górna, Łódź, łódzkie;House Factory
2023-08-02;ID4mpmk;51.8102416;http://www.otodom.pl/pl/oferta/mieszkanie-w-samym-sercu-julianowa-ID4mpmk;19.4733174;Mieszkanie w samym sercu Julianowa;Julianów-Marysin-Rogi;11568;1099000;4;95.0;Łódź-Bałuty;N;Julianów, Bałuty, Łódź, łódzkie;Profit Nieruchomości sc
2023-08-02;ID4mpln;51.7651093;http://www.otodom.pl/pl/oferta/37m2-2pokoje-pietro-3-po-remoncie-widzew-jozefa-25-ID4mpln;19.4808009;37m2/2pokoje/piętro 3/po remoncie/Widzew Józefa 25;Fabryczna Widzew;8892;329000;2;37.0;Łódź-Widzew;P;Stary Widzew, Widzew, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4jWEv;;http://www.otodom.pl/pl/oferta/kawalerka-w-budynku-po-rewitalizacji-media-miejski-ID4jWEv;;Kawalerka w budynku po rewitalizacji media miejski;;6579;189990;1;28.88;;P;Stare Polesie, Polesie, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mhVL;51.7185311;http://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-61-m2-lodz-chojny-ID4mhVL;19.490393;Mieszkanie 3 pokoje 61 m2 Łódź Chojny;Komorniki;8115;495000;3;61.0;Górna;P;ul. Kurczaki, Stare Chojny, Górna, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4juC4;51.752937;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-90m2-taras-bez-prowizji-ID4juC4;19.4619694;4-pokojowe mieszkanie 90m2 + taras Bez Prowizji;ŚDM Manhattan;-1;-1;4;90.42;Łódź-Śródmieście;D;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Okam Capital
2023-08-02;ID4juBX;51.752937;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-48m2-balkon-ID4juBX;19.4619694;3-pokojowe mieszkanie 48m2 + balkon;ŚDM Manhattan;-1;-1;3;48.08;Łódź-Śródmieście;D;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Okam Capital
2023-08-02;ID4eUAr;51.752937;http://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-155m2-2-loggie-ID4eUAr;19.4619694;5-pokojowe mieszkanie 155m2 + 2 loggie;ŚDM Manhattan;-1;-1;5;155.87;Łódź-Śródmieście;D;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Okam Capital
2023-08-02;ID4ejy5;51.752937;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-loggia-ID4ejy5;19.4619694;2-pokojowe mieszkanie 42m2 + loggia;ŚDM Manhattan;-1;-1;2;42.12;Łódź-Śródmieście;D;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Okam Capital
2023-08-02;ID4ejz2;51.752937;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-bezposrednio-ID4ejz2;19.4619694;1-pokojowe mieszkanie 33m2 Bezpośrednio;ŚDM Manhattan;-1;-1;1;33.76;Łódź-Śródmieście;D;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Okam Capital
2023-08-02;ID4gSmk;51.7363403;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-75m2-2-balkony-ID4gSmk;19.567521;4-pokojowe mieszkanie 75m2 + 2 balkony;Osiedle Słowiańskie;-1;-1;4;75.26;Łódź-Widzew;D;ul. Kazimierza Odnowiciela, Olechów, Widzew, Łódź, łódzkie;Madey Development
2023-08-02;ID4fv2R;51.7363403;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-loggia-bezposrednio-ID4fv2R;19.567521;2-pokojowe mieszkanie 47m2 + loggia Bezpośrednio;Osiedle Słowiańskie;-1;-1;2;47.09;Łódź-Widzew;D;ul. Kazimierza Odnowiciela, Olechów, Widzew, Łódź, łódzkie;Madey Development
2023-08-02;ID4fv1Z;51.7363403;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-loggia-bezposrednio-ID4fv1Z;19.567521;3-pokojowe mieszkanie 66m2 + loggia Bezpośrednio;Osiedle Słowiańskie;-1;-1;3;66.32;Łódź-Widzew;D;ul. Kazimierza Odnowiciela, Olechów, Widzew, Łódź, łódzkie;Madey Development
2023-08-02;ID4m050;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m67-ID4m050;19.4340023;Nowe Sady 85 | mieszkanie M67;Nowe Sady;8700;581334;3;66.82;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4iyCs;51.7136826;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-balkon-bezposrednio-ID4iyCs;19.4446875;2-pokojowe mieszkanie 45m2 + balkon Bezpośrednio;Ruda;8300;376156;2;45.32;Łódź-Górna;D;ul. Dzwonowa, Ruda Pabianicka, Górna, Łódź, łódzkie;Yuniversal Development
2023-08-02;ID4iyC7;51.7136826;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-ogrodek-bez-prowizji-ID4iyC7;19.4446875;1-pokojowe mieszkanie 26m2 + ogródek Bez Prowizji;Ruda;10000;267300;1;26.73;Łódź-Górna;D;ul. Dzwonowa, Ruda Pabianicka, Górna, Łódź, łódzkie;Yuniversal Development
2023-08-02;ID4mdAZ;51.7976741;http://www.otodom.pl/pl/oferta/m3-na-teofilowie-ul-traktorowa-bezposrednio-ID4mdAZ;19.3942704;M3 na Teofilowie, ul. Traktorowa, bezpośrednio;Osiedle im. Władysława Reymonta;7334;329000;2;44.86;Łódź-Bałuty;P;ul. Traktorowa, Teofilów, Bałuty, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mpgC;51.788189;http://www.otodom.pl/pl/oferta/kawalerka-przy-asp-w-otoczeniu-parkow-centralne-ID4mpgC;19.474511;Kawalerka przy ASP, w otoczeniu parków, centralne;Doły;7704;184900;1;24.0;Łódź-Bałuty;N;ul. Wojska Polskiego 110, Marysin Doły, Bałuty, Łódź, łódzkie;N24 Nieruchomości
2023-08-02;ID4jMT6;51.7524667;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-34m2-ID4jMT6;19.4527993;1-pokojowy apartament inwestycyjny 34m2;Politechniczna;-1;-1;1;34.13;Łódź-Polesie;D;ul. prof. Bohdana Stefanowskiego, Politechniczna, Polesie, Łódź, łódzkie;Real Development Group
2023-08-02;ID4kSmf;51.808986;http://www.otodom.pl/pl/oferta/apartamenty-lisciasta-bud-2-mieszkanie-1-27-ID4kSmf;19.4257933;Apartamenty Liściasta | bud. 2 | mieszkanie 1_27;Radogoszcz;7878;354273;2;44.97;Łódź-Bałuty;D;ul. Liściasta, Teofilów Przemysłowy, Bałuty, Łódź, łódzkie;UNI GRUP NIERUCHOMOŚCI
2023-08-02;ID4elJP;51.7393125;http://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-os-jasia-i-malgosi-m1-d3-ID4elJP;19.4093003;Mieszkanie w inwestycji os. Jasia i Małgosi| M1.D3;Osiedle Pienista;9250;527342;3;57.01;Łódź-Polesie;D;ul. Jasia i Małgosi, Lublinek, Polesie, Łódź, łódzkie;Protres sp. z o.o.
2023-08-02;ID4kNdb;51.7668304;http://www.otodom.pl/pl/oferta/tuwima-apartments-2-pokojowe-mieszkanie-nr-238-ID4kNdb;19.4721424;Tuwima Apartments | 2-pokojowe mieszkanie nr 238;Fabryczna Widzew;-1;-1;2;41.03;Łódź-Widzew;D;ul. Juliana Tuwima, Fabryczna Widzew, Widzew, Łódź, łódzkie;Resi Capital Spółka Akcyjna
2023-08-02;ID4ish1;51.7095577;http://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-osiedle-kolumny-c19-ID4ish1;19.4902617;Dwupokojowe Mieszkanie Osiedle Kolumny | C19;Stare Chojny;7778;465279;2;59.82;Górna;D;ul. Kolumny, Wiskitno, Górna, Łódź, łódzkie;UNI GRUP NIERUCHOMOŚCI
2023-08-02;ID4iEmb;51.7976818;http://www.otodom.pl/pl/oferta/kierpcowa-apartamenty-36-16-m2-2-pokoje-ID4iEmb;19.5017922;KIERPCOWA Apartamenty - 36,16 m2, 2 pokoje;Stoki-Sikawa-Podgórze;-1;-1;2;36.16;Łódź-Widzew;D;ul. Kierpcowa, Stare Moskule, Widzew, Łódź, łódzkie;Kierpcowa ATJ Investments Sp. z o.o.
2023-08-02;ID4kG6e;51.7025951;http://www.otodom.pl/pl/oferta/ville-atutowa-trzypokojowe-mieszkanie-h1-ID4kG6e;19.4518265;Ville Atutowa | trzypokojowe mieszkanie H1;Ruda;-1;-1;3;62.45;Łódź-Górna;D;ul. Atutowa, Ruda Pabianicka, Górna, Łódź, łódzkie;Vrd Sp.  z o.o.  Sp. k.
2023-08-02;ID4l7VC;51.7635248;http://www.otodom.pl/pl/oferta/widzewska-manufaktura-apartamenty-2-pok-b-00-01-ID4l7VC;19.5111275;Widzewska Manufaktura Apartamenty|2-pok. | B_00_01;Stary Widzew;-1;-1;2;50.96;Widzew;D;al. marsz. Józefa Piłsudskiego, Księży Młyn, Widzew, Łódź, łódzkie;Resi Capital Spółka Akcyjna
2023-08-02;ID4llQu;51.791255;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-52m2-bez-posrednikow-ID4llQu;19.4351657;2-pokojowe mieszkanie 52m2 Bez Pośredników;Osiedle Pojezierska;8500;446590;2;52.54;Łódź-Bałuty;D;ul. Polna, Stare Bałuty, Bałuty, Łódź, łódzkie;MAXBUD IV
2023-08-02;ID4mpc8;51.7491994;http://www.otodom.pl/pl/oferta/luksusowy-loft-w-prestizowej-lokalizacji-77m2-ID4mpc8;19.4635267;Luksusowy Loft w prestiżowej lokalizacji 77m2;Stary Widzew;10325;795000;2;77.0;Łódź-Śródmieście;N;ul. ks. bp. Wincentego Tymienieckiego, Księży Młyn, Widzew, Łódź, łódzkie;Westfal Partners Nieruchomości
2023-08-02;ID4mdz2;51.7441169;http://www.otodom.pl/pl/oferta/mieszkanie-53-m-kw-3-pokoje-retkinia-ID4mdz2;19.4039253;Mieszkanie 53 m.kw. 3 pokoje Retkinia;Osiedle Sympatyczna;6925;367000;3;53.0;Łódź-Polesie;P;ul. Zagrodniki, Retkinia, Polesie, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mp9P;;http://www.otodom.pl/pl/oferta/2-pokoje-do-wlasnej-aranzacji-parking-winda-2-ID4mp9P;;2 pokoje do własnej aranżacji. Parking. Winda. 2%;;8991;369999;2;41.15;;P;Osiedle Nowa Przędzalnia, Politechniczna, Polesie, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mhT6;51.7511569;http://www.otodom.pl/pl/oferta/narozny-apartament-67m-2-balkony-widok-na-zarzew-ID4mhT6;19.4953236;Narożny apartament 67m, 2 balkony, widok na Zarzew;Zarzew;10915;730000;3;66.88;Widzew;P;ul. Częstochowska, Zarzew, Widzew, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mdyg;;http://www.otodom.pl/pl/oferta/przestronne-umeblowane-m3-z-balkonem-ID4mdyg;;Przestronne, umeblowane m3 z balkonem;;8673;425000;2;49.0;;P;Stare Bałuty, Bałuty, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mp8o;51.7979537;http://www.otodom.pl/pl/oferta/m3-ul-wici-teofilow-bezposrednio-zarezerwowane-ID4mp8o;19.371031;M3 ul.Wici (Teofilów) bezpośrednio - Zarezerwowane;Osiedle im. Marii Konopnickiej;6892;255000;2;37.0;Łódź-Bałuty;P;ul. Wici, Teofilów, Bałuty, Łódź, łódzkie;Oferta prywatna
