date;link;name;where;price;perm;rooms;sqm;who;latitude;longitude;neighbourhood;suburb;postcode;id;type
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-loggia-ID4mATJ;3-pokojowe mieszkanie 67m2 + loggia;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;67.15;GH Development;52.1676643;21.0752981;Miasteczko Wilanów;Wilanów;02-953;ID4mATJ;D
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-w-nowej-inwestycji-miasteczko-wilanow-ID4mzHc;Mieszkanie w nowej inwestycji Miasteczko Wilanów!;ul. Sarmacka, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie;935000;16281;3;57.43;Sweet Home Real Estate;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mzHc;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-ID4mATF;2-pokojowe mieszkanie 45m2 + loggia;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.79;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATF;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-ID4mATH;3-pokojowe mieszkanie 55m2 + balkon;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;55.96;GH Development;52.302064;21.0786406;brak;Targówek;03-213;ID4mATH;D
2023-08-08;http://www.otodom.pl/pl/oferta/bezposrednio-studio-50m-brodno-metro-kondratowicza-ID4kMk1;Bezpośrednio studio 50m Bródno metro Kondratowicza;ul. Malborska, Bródno-Podgrodzie, Targówek, Warszawa, mazowieckie;659000;13180;1;50.0;Oferta prywatna;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4kMk1;P
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-ID4mATI;3-pokojowe mieszkanie 60m2 + balkon;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;60.85;GH Development;52.256321;21.0435907;Praga;Praga-Północ;03-741;ID4mATI;D
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-56-16m2-do-wykonczenia-praga-polnoc-ID4mAVA;Mieszkanie 56,16m2 - do wykończenia /Praga Północ;ul. Białostocka, Szmulowizna, Praga-Północ, Warszawa, mazowieckie;815000;14512;2;56.16;Oferta prywatna;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mAVA;P
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-loggia-bezposrednio-ID4mATD;2-pokojowe mieszkanie 48m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;48.5;GH Development;52.295575;20.9408114;Wrzeciono;Bielany;01-947;ID4mATD;D
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-bielany-ID4mAVM;mieszkanie 2-pokojowe Bielany;ul. Wrzeciono, Wrzeciono, Bielany, Warszawa, mazowieckie;487445;13300;2;36.65;Milton House;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mAVM;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-loggia-bezposrednio-ID4mATE;2-pokojowe mieszkanie 51m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;51.7;GH Development;52.2021339;20.8955768;Szamoty;Ursus;02-410;ID4mATE;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-84m2-3-garaze-ost-pietro-ID4musM;4-pokojowe mieszkanie 84m2 / 3 garaże /ost. piętro;Szamoty, Ursus, Warszawa, mazowieckie;1029000;12189;4;84.42;Oferta prywatna;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4musM;P
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-loggia-ID4mATC;2-pokojowe mieszkanie 48m2 + loggia;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;48.5;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATC;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4mATB;3-pokojowe mieszkanie 55m2 + balkon Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;55.96;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATB;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4mATz;2-pokojowe mieszkanie 45m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.79;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATz;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4mATA;2-pokojowe mieszkanie 45m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.72;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATA;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4mATx;2-pokojowe mieszkanie 45m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.72;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATx;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4mATv;3-pokojowe mieszkanie 55m2 + balkon Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;55.96;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATv;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4mATu;2-pokojowe mieszkanie 45m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.79;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATu;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4mATw;2-pokojowe mieszkanie 45m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.72;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATw;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-79m2-loggia-bezposrednio-ID4mATt;4-pokojowe mieszkanie 79m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;4;79.72;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATt;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bezposrednio-ID4mATs;2-pokojowe mieszkanie 45m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.72;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATs;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bezposrednio-ID4mATq;2-pokojowe mieszkanie 45m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.79;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATq;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-79m2-loggia-bez-prowizji-ID4mATr;4-pokojowe mieszkanie 79m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;4;79.72;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATr;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-ID4mATo;2-pokojowe mieszkanie 45m2 + loggia;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.85;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATo;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-68m2-loggia-ID4mATp;3-pokojowe mieszkanie 68m2 + loggia;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;68.25;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATp;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-loggia-bezposrednio-ID4mATn;3-pokojowe mieszkanie 67m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;67.15;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATn;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-bez-prowizji-ID4mATl;2-pokojowe mieszkanie 42m2 + balkon Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;42.55;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATl;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-loggia-bez-prowizji-ID4mATm;3-pokojowe mieszkanie 67m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;67.15;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATm;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-bez-prowizji-ID4mATh;3-pokojowe mieszkanie 60m2 + balkon Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;60.85;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATh;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-bezposrednio-ID4mATf;2-pokojowe mieszkanie 37m2 + balkon Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;37.96;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATf;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-bez-prowizji-ID4mATj;2-pokojowe mieszkanie 37m2 + balkon Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;37.96;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATj;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4mATc;2-pokojowe mieszkanie 45m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.79;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATc;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bezposrednio-ID4mATe;2-pokojowe mieszkanie 45m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.85;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATe;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-68m2-loggia-bezposrednio-ID4mATd;3-pokojowe mieszkanie 68m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;68.25;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATd;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-68m2-loggia-bez-prowizji-ID4mATb;3-pokojowe mieszkanie 68m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;68.25;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATb;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4mATa;2-pokojowe mieszkanie 45m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.85;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mATa;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-loggia-ID4mAT7;2-pokojowe mieszkanie 48m2 + loggia;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;48.5;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mAT7;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-ID4mAT4;2-pokojowe mieszkanie 42m2 + balkon;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;42.55;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mAT4;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bezposrednio-ID4mAT6;2-pokojowe mieszkanie 45m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.62;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mAT6;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-33m2-balkon-bezposrednio-ID4mAT5;2-pokojowe mieszkanie 33m2 + balkon Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;33.74;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mAT5;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-bezposrednio-ID4mAT1;3-pokojowe mieszkanie 60m2 + balkon Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;60.85;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mAT1;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-ID4mAT0;2-pokojowe mieszkanie 45m2 + loggia;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.63;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mAT0;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-ID4mAT2;2-pokojowe mieszkanie 45m2 + loggia;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.72;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mAT2;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-loggia-ID4mASX;3-pokojowe mieszkanie 67m2 + loggia;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;67.15;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASX;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-ID4mASV;3-pokojowe mieszkanie 55m2 + balkon;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;55.96;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASV;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-bez-prowizji-ID4mASY;2-pokojowe mieszkanie 38m2 + balkon Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;38.57;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASY;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-balkon-bezposrednio-ID4mASU;3-pokojowe mieszkanie 59m2 + balkon Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;59.67;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASU;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-79m2-loggia-bez-prowizji-ID4mASW;4-pokojowe mieszkanie 79m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;4;79.72;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASW;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-loggia-ID4mASS;2-pokojowe mieszkanie 51m2 + loggia;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;51.7;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASS;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-ogrodek-bezposrednio-ID4mASP;2-pokojowe mieszkanie 38m2 + ogródek Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;38.31;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASP;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-loggia-bezposrednio-ID4mASR;3-pokojowe mieszkanie 67m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;67.15;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASR;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4mASQ;3-pokojowe mieszkanie 55m2 + balkon Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;55.96;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASQ;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-bezposrednio-ID4mASM;2-pokojowe mieszkanie 42m2 + balkon Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;42.4;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASM;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-loggia-bez-prowizji-ID4mASO;2-pokojowe mieszkanie 51m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;51.7;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASO;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-68m2-loggia-bezposrednio-ID4mASN;3-pokojowe mieszkanie 68m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;68.25;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASN;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-balkon-ID4mASK;3-pokojowe mieszkanie 59m2 + balkon;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;59.67;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASK;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-ID4mASJ;2-pokojowe mieszkanie 42m2 + balkon;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;42.4;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASJ;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4mASI;2-pokojowe mieszkanie 45m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.62;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASI;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-loggia-bezposrednio-ID4mASG;2-pokojowe mieszkanie 51m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;51.7;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASG;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-ID4mASH;2-pokojowe mieszkanie 45m2 + loggia;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.85;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASH;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-ogrodek-ID4mASF;2-pokojowe mieszkanie 37m2 + ogródek;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;37.83;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASF;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-bezposrednio-ID4mASE;2-pokojowe mieszkanie 38m2 + balkon Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;38.57;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASE;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-ID4mASD;3-pokojowe mieszkanie 60m2 + balkon;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;60.85;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASD;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-bez-prowizji-ID4mASC;2-pokojowe mieszkanie 42m2 + balkon Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;42.4;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASC;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-loggia-ID4mASB;3-pokojowe mieszkanie 67m2 + loggia;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;67.15;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASB;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-bezposrednio-ID4mASA;2-pokojowe mieszkanie 42m2 + balkon Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;42.55;GH Development;52.3091598;21.025184;Białołęka Szlachecka;Białołęka;03-235;ID4mASA;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-balkon-bez-prowizji-ID4mARp;3-pokojowe mieszkanie 51m2 + balkon Bez Prowizji;ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie;-1;-1;3;51.04;Victoria Dom;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mARp;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-balkon-bez-prowizji-ID4mASx;3-pokojowe mieszkanie 59m2 + balkon Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;59.67;GH Development;52.3091598;21.025184;Białołęka Szlachecka;Białołęka;03-235;ID4mASx;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-balkon-ID4mARl;1-pokojowe mieszkanie 27m2 + balkon;ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie;-1;-1;1;27.32;Victoria Dom;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mARl;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4mASw;2-pokojowe mieszkanie 45m2 + loggia Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.85;GH Development;52.3091598;21.025184;Białołęka Szlachecka;Białołęka;03-235;ID4mASw;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-32m2-balkon-bezposrednio-ID4mARm;2-pokojowe mieszkanie 32m2 + balkon Bezpośrednio;ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie;-1;-1;2;32.82;Victoria Dom;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mARm;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bezposrednio-ID4mASu;2-pokojowe mieszkanie 45m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.62;GH Development;52.3091598;21.025184;Białołęka Szlachecka;Białołęka;03-235;ID4mASu;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-32m2-balkon-bez-prowizji-ID4mARn;2-pokojowe mieszkanie 32m2 + balkon Bez Prowizji;ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie;-1;-1;2;32.74;Victoria Dom;52.3091598;21.025184;Białołęka Szlachecka;Białołęka;03-235;ID4mARn;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-2-ogrodki-ID4mARi;3-pokojowe mieszkanie 51m2 + 2 ogródki;ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie;-1;-1;3;51.04;Victoria Dom;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mARi;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bezposrednio-ID4mASt;2-pokojowe mieszkanie 45m2 + loggia Bezpośrednio;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;45.63;GH Development;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mASt;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-bez-prowizji-ID4mASv;2-pokojowe mieszkanie 37m2 + balkon Bez Prowizji;ul. Milewska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;2;37.96;GH Development;52.3091598;21.025184;Białołęka Szlachecka;Białołęka;03-235;ID4mASv;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-ogrodek-bezposrednio-ID4mARk;3-pokojowe mieszkanie 57m2 + ogródek Bezpośrednio;ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie;-1;-1;3;57.04;Victoria Dom;52.1942831;20.9214811;Salomea;Włochy;02-494;ID4mARk;D
